ID,City,State,Start_Time,Severity,Start_Lat,Start_Lng,Weather_Condition,Temperature(F),Precipitation(in),Visibility(mi),Humidity(%),Distance(mi)
A-4270994,Austin,TX,2023-01-05 15:54:00,2,30.206781,-97.740542,Fair,66.0,0.0,10.0,36.0,0.177
A-5193211,Fort Lauderdale,FL,2023-01-23 15:41:30,2,26.088986,-80.168554,Partly Cloudy,80.0,0.0,10.0,67.0,5.651
A-5002208,Detroit,MI,2023-01-18 14:21:00,2,42.349696,-83.100453,Cloudy,45.0,0.0,10.0,56.0,1.836
A-4271428,Lehigh Acres,FL,2023-01-18 17:41:05,2,26.620617,-81.749371,Fair,74.0,0.0,10.0,55.0,0.019
A-3682711,Irvine,CA,2023-03-29 06:57:00,2,33.698673,-117.861681,Cloudy,53.0,0.0,8.0,86.0,0.006
A-4767755,Miami,FL,2023-01-18 07:26:30,2,25.858818,-80.38750999999998,Mostly Cloudy,66.0,0.0,10.0,81.0,2.725
A-4987471,Downers Grove,IL,2023-01-20 17:30:02,2,41.786222,-88.056046,Cloudy,32.0,0.0,10.0,66.0,0.347
A-4178854,San Francisco,CA,2023-02-14 08:39:00,2,37.762833,-122.392567,Fair,47.0,0.0,10.0,41.0,0.83
A-4831974,Euless,TX,2023-01-19 08:57:30,2,32.838297,-97.082552,Fair,47.0,0.0,10.0,41.0,0.023
A-5277388,Jacksonville,FL,2023-02-16 17:30:44,2,30.350602,-81.669511,Partly Cloudy,77.0,0.0,10.0,62.0,0.04
A-5061610,Austin,TX,2023-01-03 19:47:42,2,30.365841,-97.79747,Fair,60.0,0.0,10.0,44.0,0.042
A-5437190,Lake Zurich,IL,2023-02-08 08:37:47,2,42.166221,-88.062731,Fair,32.0,0.0,10.0,79.0,0.011
A-4635576,Windsor,CA,2023-01-23 07:41:30,2,38.526013,-122.790409,Fair,39.0,0.0,10.0,79.0,3.518
A-3659075,Tempe,AZ,2023-03-23 16:15:30,2,33.39228,-111.891302,Partly Cloudy,67.0,0.0,10.0,28.0,3.0860000000000003
A-3657710,Bronxville,NY,2023-02-28 06:00:00,2,40.933475,-73.807574,Light Snow,30.0,0.0,2.0,85.0,0.055
A-4547475,Canyon Country,CA,2023-02-08 05:51:00,2,34.430442,-118.399555,Fair,48.0,0.0,10.0,48.0,1.442
A-5074633,Shakopee,MN,2023-01-27 06:03:33,2,44.780395,-93.483302,Light Snow,31.0,0.0,4.0,92.0,0.963
A-4966602,Lake Lure,NC,2023-01-23 17:04:00,4,35.42192199999999,-82.145813,Fair,41.0,0.0,10.0,57.0,0.5770000000000001
A-4029815,Langhorne,PA,2023-01-04 12:29:00,2,40.17064600000001,-74.91575999999998,Fair,63.0,0.0,10.0,78.0,0.109
A-3829659,Grand Rapids,MI,2023-01-14 23:31:57,2,43.00963998,-85.67478776,Cloudy,24.0,0.0,10.0,81.0,0.396
A-4478228,Raleigh,NC,2023-01-24 18:10:07,2,35.88872999999999,-78.747415,Fair,51.0,0.0,10.0,36.0,0.485
A-3902306,Deer Lodge,MT,2023-01-27 18:40:47,2,46.249873,-112.76089,Light Snow,33.0,0.01,1.0,100.0,1.253
A-4578420,Sacramento,CA,2023-02-03 08:45:30,2,38.47786546,-121.42650962,Light Rain,47.0,0.02,5.0,90.0,1.809
A-4015888,Jasper,AL,2023-01-04 19:56:11,2,33.909953,-87.30646800000002,Fair,45.0,0.0,10.0,100.0,0.266
A-5221571,San Diego,CA,2023-01-05 17:56:01,2,32.760962,-117.091675,Mostly Cloudy,58.0,0.0,9.0,93.0,0.07
A-4060981,Homestead,FL,2023-01-19 06:29:42,2,25.53481221,-80.37963509999999,Fair,59.0,0.0,10.0,99.0,0.158
A-4514092,Nora,VA,2023-02-07 19:28:30,2,37.044339,-82.37138399999998,Fair,52.0,0.0,10.0,47.0,1.476
A-4778537,Christiansburg,VA,2023-01-30 19:45:00,2,37.088639,-80.451125,Fair,49.0,0.0,10.0,100.0,0.03
A-4802080,Baton Rouge,LA,2023-01-22 17:58:00,2,30.460354,-91.088608,Fair,56.0,0.0,10.0,62.0,0.233
A-4106985,Charlotte,NC,2023-01-16 01:59:00,2,35.250676,-80.84433299999998,Fair,32.0,0.0,10.0,64.0,0.166
A-4211641,Apex,NC,2023-01-06 13:45:00,2,35.741097,-78.94969499999998,Fair,58.0,0.0,10.0,32.0,0.141
A-4531684,Whitehall,PA,2023-02-16 06:40:00,2,40.629289,-75.474808,Fair,38.0,0.0,10.0,86.0,0.9
A-4716599,Santa Maria,CA,2023-02-17 11:33:00,2,34.879258,-120.423513,Fair,57.0,0.0,10.0,30.0,0.127
A-4156166,Longmont,CO,2023-01-20 12:59:13,2,40.199364,-104.979949,Mostly Cloudy,35.0,0.0,10.0,42.0,1.304
A-4837439,Denver,CO,2023-02-12 20:14:30,2,39.783293,-105.062728,Fair,39.0,0.0,10.0,39.0,1.807
A-3720054,Phoenix,AZ,2023-01-27 10:27:30,2,33.4593,-111.995271,Fair,54.0,0.0,10.0,22.0,1.545
A-5136100,Lennon,MI,2023-01-25 15:38:00,2,42.964392,-83.92819300000002,Snow,32.0,0.02,0.5,96.0,0.048
A-3756092,Dunn Loring,VA,2023-01-25 15:36:00,2,38.883389,-77.22243900000002,Rain,42.0,0.07,2.0,96.0,3.386
A-4705233,Burnsville,MN,2023-01-24 18:41:34,2,44.73642468,-93.28320622,Cloudy,27.0,0.0,10.0,93.0,0.83
A-5269552,Newark,NJ,2023-01-04 06:57:05,2,40.748122,-74.173022,Mostly Cloudy,53.0,0.0,9.0,89.0,0.07
A-4241273,Brandon,MS,2023-01-18 16:51:58,2,32.279532,-90.0092,Mostly Cloudy,74.0,0.0,10.0,64.0,1.134
A-3700502,Lake Elsinore,CA,2023-03-25 12:37:00,2,33.635442,-117.33888,Fair,57.0,0.0,10.0,44.0,0.06
A-4254140,Fremont,CA,2023-02-22 18:58:00,2,37.481187,-121.934927,Partly Cloudy,43.0,,10.0,70.0,0.115
A-3680566,Redwood City,CA,2023-03-29 06:25:00,2,37.44431,-122.269298,Light Rain,48.0,0.03,2.0,87.0,0.032
A-3928846,Oroville,CA,2023-02-16 16:29:00,2,39.465736,-121.549354,Fair,52.0,0.0,10.0,50.0,0.027
A-4237590,Rockledge,FL,2023-01-25 14:50:00,2,28.277811,-80.719179,Fair,85.0,0.0,10.0,47.0,0.093
A-5228573,Fresno,CA,2023-02-08 13:34:00,2,36.706762,-119.76843,Fair,59.0,0.0,10.0,53.0,0.037
A-5042984,Virginia Beach,VA,2023-01-24 14:13:26,2,36.800521,-76.201171,Partly Cloudy,51.0,0.0,10.0,50.0,0.777
A-4213633,Antioch,TN,2023-01-21 14:13:09,2,36.080329,-86.685709,Fair,49.0,0.0,10.0,46.0,0.108
A-4169871,Englewood,FL,2023-01-26 13:25:00,2,26.958375,-82.353076,Mostly Cloudy,62.0,0.0,10.0,60.0,0.124
A-4448124,Los Angeles,CA,2023-02-07 17:46:30,2,34.064069,-118.281349,Fair,64.0,0.0,10.0,43.0,0.2
A-4485999,Tampa,FL,2023-01-30 07:21:00,2,27.949375,-82.526999,Fair,65.0,0.0,10.0,90.0,0.232
A-5037450,Kennesaw,GA,2023-02-10 18:41:00,2,34.003952000000005,-84.564135,Fair,54.0,0.0,10.0,55.0,0.049
A-4029743,Tahoe City,CA,2023-01-13 07:47:00,2,39.163805,-120.156549,Mostly Cloudy / Windy,43.0,0.0,7.0,61.0,0.349
A-4022579,Baton Rouge,LA,2023-01-13 23:11:00,2,30.391562,-91.162076,Fair,39.0,0.0,10.0,76.0,0.092
A-5396640,Strasburg,VA,2023-02-08 15:57:00,4,39.008204,-78.39059499999998,Fair,61.0,0.0,10.0,29.0,0.271
A-4114738,Chesapeake,VA,2023-01-30 06:25:00,2,36.77741500000001,-76.248667,Mostly Cloudy,47.0,0.07,5.0,95.0,1.75
A-3803524,Raleigh,NC,2023-01-24 15:29:38,2,35.986429,-78.703576,Fair,57.0,0.0,10.0,28.0,3.295
A-5159371,Miami,FL,2023-01-27 15:35:53,2,25.902373,-80.176165,Cloudy,70.0,0.0,10.0,64.0,0.243
A-5042234,Greenwood,SC,2023-01-26 06:49:39,2,34.229345,-82.14314,Fair,37.0,0.0,10.0,76.0,0.033
A-4027699,Monticello,MN,2023-01-03 14:44:30,2,45.254963,-93.698884,Cloudy,26.0,0.03,0.25,89.0,5.818
A-3776741,Gypsum,CO,2023-01-06 08:21:30,2,39.65199000000001,-106.956279,Cloudy,25.0,0.0,9.0,86.0,0.925
A-5262244,Willits,CA,2023-01-20 09:42:00,2,39.344824,-123.318784,Fair,38.0,0.0,10.0,83.0,0.252
A-4025747,Jacksonville,FL,2023-01-28 19:06:00,2,30.252882,-81.587784,Cloudy,55.0,0.0,10.0,67.0,0.1689999999999999
A-3860422,Blue River,OR,2023-01-28 22:56:15,2,44.284632,-122.04137,Light Rain,39.0,0.08,10.0,89.0,0.972
A-3692278,Los Angeles,CA,2023-03-29 10:25:00,2,33.928935,-118.280371,Cloudy,55.0,0.0,10.0,83.0,0.011
A-4407422,White City,OR,2023-02-09 17:16:51,2,42.419789,-122.853421,Fair,61.0,0.0,10.0,39.0,0.134
A-3720362,Cleveland,OH,2023-01-30 15:40:37,2,41.520124,-81.436536,Cloudy,30.0,0.0,3.0,86.0,0.083
A-5320441,Smyrna,GA,2023-02-07 16:50:00,2,33.87552,-84.474884,Mostly Cloudy,66.0,0.0,10.0,31.0,0.281
A-4298150,Reno,NV,2023-01-17 06:18:00,2,39.643633,-119.958292,Mostly Cloudy,21.0,0.0,10.0,80.0,0.348
A-4507582,Los Angeles,CA,2023-01-19 17:26:00,2,33.97461,-118.124291,Cloudy,55.0,0.0,10.0,77.0,0.045
A-3689555,Upland,CA,2023-03-30 04:40:00,2,34.134784,-117.656234,Light Rain,44.0,0.02,5.0,93.0,1.089
A-4741122,Austin,TX,2023-01-21 08:34:00,2,30.227806,-97.735409,Cloudy,50.0,0.0,10.0,86.0,0.259
A-3688849,Duncanville,TX,2023-03-24 11:02:00,2,32.664175,-96.901847,Light Rain,66.0,0.07,7.0,96.0,3.682
A-4649364,Hillsborough,NC,2023-01-15 03:04:00,2,36.058789,-79.078289,,,,,,0.108
A-4802972,Phoenix,AZ,2023-01-16 11:48:00,2,33.462571999999994,-112.16768700000002,Mostly Cloudy,54.0,0.0,10.0,100.0,0.242
A-4226597,Saint Petersburg,FL,2023-01-20 14:18:05,2,27.802326,-82.66244,Cloudy,71.0,0.0,10.0,81.0,4.97
A-3899083,McArthur,CA,2023-01-13 05:49:00,2,40.525873,-121.031926,Cloudy,43.0,0.0,10.0,68.0,0.268
A-3863460,Colorado Springs,CO,2023-02-05 09:51:00,2,38.717152,-104.727909,Fair,45.0,0.0,10.0,24.0,1.2819999999999998
A-4535646,Tempe,AZ,2023-01-14 22:33:00,2,33.411123,-111.891465,Cloudy,58.0,0.0,9.0,47.0,0.246
A-3811202,Dallas,TX,2023-02-03 15:20:32,2,32.645565000000005,-96.856979,Fair,49.0,0.0,10.0,56.0,0.86
A-5171450,San Diego,CA,2023-01-01 07:59:00,2,32.86342263,-117.11055636,Mist,54.0,0.0,5.0,82.0,0.644
A-4501059,Fort Myers Beach,FL,2023-01-23 15:19:31,2,26.452007,-81.952516,Mostly Cloudy,74.0,0.0,10.0,59.0,0.024
A-3833621,Covington,KY,2023-01-28 23:30:37,2,39.084612,-84.52259000000002,Cloudy,48.0,0.0,10.0,44.0,0.043
A-5166062,Baton Rouge,LA,2023-01-26 12:05:00,2,30.41187,-91.190419,,,,,,0.239
A-4308806,Greenfield,CA,2023-01-05 06:29:00,2,36.280792,-121.322681,Light Rain,54.0,0.0,10.0,90.0,0.018
A-3694953,Tucson,AZ,2023-03-25 04:19:00,2,32.314168,-111.046006,Fair,45.0,0.0,10.0,49.0,0.277
A-4591080,Glen Allen,VA,2023-01-18 08:52:46,2,37.647928,-77.528361,Fair,49.0,0.0,6.0,86.0,0.062
A-3928356,Lincoln,CA,2023-01-24 14:43:00,2,38.865513,-121.309826,Fair,57.0,0.0,10.0,48.0,0.145
A-4031881,Springfield,VA,2023-01-13 09:06:40,2,38.79099,-77.17479200000002,Cloudy,46.0,0.0,10.0,67.0,0.365
A-4801630,Seattle,WA,2023-01-28 10:47:00,2,47.566837,-122.320464,Cloudy,44.0,0.0,10.0,79.0,3.232
A-5046710,Raleigh,NC,2023-01-23 17:18:32,2,35.815768,-78.69317099999998,Mostly Cloudy,49.0,0.0,10.0,41.0,0.008
A-4859442,Pflugerville,TX,2023-01-04 15:17:30,2,30.446291,-97.66728,Fair,70.0,0.0,10.0,20.0,4.728
A-3767273,Pendleton,OR,2023-02-23 17:35:13,2,45.663522,-118.755668,Snow,18.0,0.02,0.25,84.0,0.943
A-4000527,Naugatuck,CT,2023-01-30 07:07:00,2,41.499071,-73.050537,Fair,34.0,0.0,10.0,89.0,0.912
A-4689020,Old Hickory,TN,2023-01-29 00:24:25,2,36.250948,-86.645749,Light Rain,47.0,0.07,10.0,74.0,0.106
A-4176096,Pomona,CA,2023-01-19 10:11:00,2,34.023740999999994,-117.767547,Fair,52.0,,10.0,62.0,0.85
A-4485696,Anaheim,CA,2023-01-24 19:08:00,2,33.851977000000005,-117.812817,Fair,56.0,0.0,10.0,62.0,0.931
A-4837103,Tulsa,OK,2023-01-15 11:25:24,2,36.133587,-95.860534,Mostly Cloudy / Windy,60.0,0.0,10.0,55.0,0.024
A-3704018,Stockton,CA,2023-03-25 10:47:00,2,37.954283,-121.31147,Fair,53.0,0.0,10.0,43.0,0.7340000000000001
A-4483764,Seattle,WA,2023-01-21 22:10:00,2,47.598359,-122.32094,Cloudy,41.0,0.0,10.0,89.0,0.807
A-5004066,Great Falls,SC,2023-01-13 08:52:49,2,34.601306,-80.914451,Fair,50.0,0.0,10.0,76.0,0.032
A-4088375,Camden,AR,2023-01-27 19:16:29,2,33.688993,-92.710633,Fair,48.0,0.0,10.0,46.0,0.021
A-4068252,Highland,CA,2023-02-16 18:36:00,2,34.135858,-117.22362,Fair,54.0,0.0,10.0,14.0,0.148
A-4806124,Gridley,CA,2023-01-05 01:10:00,2,39.343792,-121.68686,Light Rain,52.0,0.11,6.0,89.0,0.184
A-3949530,Orlando,FL,2023-01-17 19:04:00,2,28.547274,-81.435058,Fair,67.0,0.0,10.0,59.0,0.026
A-4099051,Riverside,CA,2023-02-14 17:10:00,2,33.98039,-117.340019,Light Rain,48.0,0.01,9.0,66.0,0.03
A-4935828,Manchester,TN,2023-01-28 07:57:56,2,35.41513,-86.013739,Fair,39.0,0.0,10.0,61.0,0.453
A-4565779,Sarasota,FL,2023-01-20 10:28:00,2,27.269513,-82.44878100000003,Mostly Cloudy,73.0,0.0,10.0,84.0,0.626
A-4987647,San Diego,CA,2023-01-01 01:47:00,2,32.825990000000004,-117.117421,Rain,57.0,0.04,5.0,94.0,0.093
A-5460480,Oakland,CA,2023-01-24 17:48:00,2,37.783537,-122.178191,Fair,55.0,0.0,10.0,57.0,0.301
A-4693065,Fresno,CA,2023-01-23 07:55:00,2,36.790017,-119.748647,Partly Cloudy,37.0,0.0,3.0,96.0,0.038
A-4155823,Jupiter,FL,2023-01-13 22:08:00,2,26.964675,-80.172141,Cloudy,57.0,0.0,10.0,60.0,1.66
A-3704278,Pacoima,CA,2023-03-27 23:13:00,2,34.256853,-118.435046,Fair,63.0,,10.0,18.0,0.4370000000000001
A-3659516,Costa Mesa,CA,2023-03-21 16:07:00,2,33.667845,-117.881193,Light Rain / Windy,59.0,0.0,8.0,75.0,0.219
A-4902484,Ontario,CA,2023-01-06 05:48:00,2,34.087416999999995,-117.670004,Fog,46.0,0.0,0.25,100.0,0.081
A-3685092,Sacramento,CA,2023-03-19 11:55:00,2,38.596922,-121.443642,Light Rain,54.0,0.01,1.0,94.0,0.773
A-3738124,Wasco,OR,2023-01-28 18:12:46,2,45.54703,-120.692225,Wintry Mix,33.0,0.0,7.0,96.0,0.5770000000000001
A-4575057,Arroyo Grande,CA,2023-01-23 07:31:00,2,35.06818,-120.512781,Fair,38.0,0.0,10.0,76.0,0.59
A-4876972,Castro Valley,CA,2023-01-27 15:50:00,2,37.703587,-122.073322,Fair,55.0,0.0,10.0,72.0,0.107
A-4483429,Colton,CA,2023-02-04 15:12:00,2,34.075011,-117.3138,Fair,72.0,0.0,10.0,19.0,0.025
A-3965553,Lumberton,NC,2023-01-17 09:08:00,2,34.643845,-78.935198,Mostly Cloudy,55.0,0.0,10.0,49.0,0.433
A-4325306,Whittier,CA,2023-02-23 15:09:00,2,34.03464675,-118.02995324,Mostly Cloudy,50.0,0.0,10.0,66.0,0.271
A-4181947,Seaside,OR,2023-01-23 03:33:59,2,45.908391,-123.829904,Cloudy,40.0,0.0,10.0,93.0,0.326
A-3693096,Sacramento,CA,2023-02-26 16:01:00,2,38.56087,-121.45955,Light Rain,48.0,0.09,9.0,86.0,0.757
A-3986253,Bonita Springs,FL,2023-01-26 08:46:48,2,26.342493,-81.738641,Cloudy,65.0,0.0,8.0,93.0,0.249
A-5409522,North Miami,FL,2023-01-19 17:10:01,2,25.892153,-80.184525,Fair,79.0,0.0,10.0,52.0,0.127
A-4193470,Antioch,CA,2023-01-28 20:38:00,2,37.997306,-121.785862,Mostly Cloudy,49.0,0.0,10.0,77.0,0.031
A-4481837,Hacienda Heights,CA,2023-01-22 17:56:00,2,33.998818,-117.93773,Fair,56.0,0.0,10.0,75.0,0.7020000000000001
A-5150922,Eden Prairie,MN,2023-01-19 03:52:24,2,44.861606,-93.465779,Light Snow,29.0,0.02,1.0,92.0,0.575
A-4075652,Raleigh,NC,2023-01-28 15:49:12,2,35.757249,-78.66535999999998,Mostly Cloudy,61.0,0.0,10.0,30.0,0.286
A-4511775,Atwater,CA,2023-01-28 08:17:00,2,37.348315,-120.61613,Cloudy,39.0,0.0,0.0,100.0,0.031
A-3673637,Whitehall,PA,2023-03-31 14:20:30,2,40.630867,-75.470076,Cloudy,50.0,0.0,10.0,52.0,5.707000000000002
A-4810987,Whitehall,MT,2023-01-19 22:27:16,2,45.905229,-112.240606,Cloudy,24.0,0.0,9.0,77.0,0.7190000000000001
A-4974969,Orlando,FL,2023-01-04 13:05:00,2,28.486384,-81.441927,Fair,80.0,0.0,10.0,71.0,0.019
A-3742628,Fort Myers,FL,2023-01-21 12:48:35,2,26.547121,-81.795152,Mostly Cloudy,81.0,0.0,10.0,56.0,1.57
A-4070079,Greenville,SC,2023-01-20 00:49:21,2,34.867996000000005,-82.403924,Fair,56.0,0.0,10.0,42.0,0.034
A-4274928,Fairfax,VA,2023-01-25 23:34:22,2,38.876993,-77.27488199999998,Cloudy,41.0,0.0,10.0,100.0,0.381
A-5436799,Jetersville,VA,2023-02-11 13:03:30,4,37.317219,-78.17679100000002,Fair,56.0,0.0,10.0,27.0,0.5720000000000001
A-5403163,Tucson,AZ,2023-01-04 14:48:12,2,32.163093,-110.917508,Fair,63.0,0.0,10.0,32.0,0.053
A-4214572,Corfu,NY,2023-01-24 16:37:00,2,42.958358,-78.414542,Mostly Cloudy,33.0,0.0,10.0,70.0,0.027
A-4659846,Henrico,VA,2023-01-03 16:35:14,2,37.64295900000001,-77.509054,Fair,67.0,0.0,10.0,59.0,0.016
A-5265506,Denver,CO,2023-01-17 09:04:00,2,39.93780255,-104.98798013,Partly Cloudy,32.0,0.0,10.0,80.0,1.897
A-3973560,Houston,TX,2023-01-01 06:50:33,2,29.761328,-95.625436,Fog,66.0,0.0,0.25,93.0,0.119
A-3658181,East Hartford,CT,2023-02-28 08:16:57,2,41.761518,-72.63656800000003,Light Snow,30.0,0.0,2.0,85.0,0.12
A-4257062,Maplesville,AL,2023-01-19 09:40:35,2,32.784985,-86.873005,Fair,64.0,0.0,10.0,75.0,0.095
A-4378230,Ellenton,FL,2023-01-14 12:20:00,2,27.534286,-82.510099,Mostly Cloudy,55.0,0.0,10.0,53.0,0.999
A-4568378,Bradenton,FL,2023-01-13 16:48:00,4,27.494215000000004,-82.490844,Cloudy,61.0,0.0,10.0,64.0,0.043
A-3658615,Pensacola,FL,2023-02-27 09:51:51,2,30.473145,-87.226157,Cloudy,78.0,0.0,10.0,71.0,0.049
A-4986037,Southfields,NY,2023-01-03 18:47:30,2,41.230406,-74.17795100000002,Cloudy,43.0,0.0,3.0,100.0,1.055
A-4150803,Baton Rouge,LA,2023-01-29 09:19:00,2,30.419153,-91.086228,Heavy T-Storm,61.0,0.19,2.0,97.0,0.219
A-5353507,La Puente,CA,2023-01-13 14:04:30,2,34.043188,-117.949312,Fair,67.0,0.0,10.0,40.0,0.231
A-5446525,Concord,CA,2023-02-16 04:54:30,2,37.983279,-122.041637,Fair,34.0,0.0,10.0,75.0,2.193
A-4794773,Los Angeles,CA,2023-02-13 12:39:30,2,34.020057,-118.190931,Mostly Cloudy,61.0,0.0,10.0,58.0,7.242000000000001
A-4257338,Monterey Park,CA,2023-02-08 13:26:30,2,34.051877000000005,-118.164676,Fair,73.0,0.0,10.0,21.0,6.783
A-4356039,Jacksonville,FL,2023-01-17 06:22:00,2,30.459828,-81.657027,Mostly Cloudy,39.0,0.0,10.0,89.0,0.04
A-3657716,Littleton,CO,2023-03-28 05:19:24,4,39.559351,-105.03651200000002,Fair,17.0,0.0,10.0,52.0,0.103
A-5408667,Cascade,MT,2023-01-29 15:37:12,2,47.159006,-111.820337,Fair,-5.0,0.0,10.0,69.0,0.8320000000000001
A-3865019,Willard,UT,2023-01-19 07:19:29,2,41.344189,-112.03909,Cloudy,29.0,,10.0,78.0,0.232
A-5301146,New Orleans,LA,2023-01-23 06:12:47,2,29.944087,-90.031503,Fair,46.0,0.0,10.0,76.0,0.009
A-4807747,Charlotte,NC,2023-01-04 07:49:00,2,35.27045846,-80.84483743,Rain,63.0,0.0,6.0,94.0,1.519
A-3655833,Pine Grove,PA,2023-03-22 05:00:00,2,40.610363,-76.42363399999998,Mostly Cloudy,41.0,0.0,10.0,49.0,0.682
A-3692295,Soda Springs,CA,2023-03-23 17:58:00,2,39.32323337,-120.60369372,Light Snow,32.0,0.03,0.5,92.0,0.875
A-3678314,Bay Point,CA,2023-03-26 14:24:00,2,38.003753,-121.945687,Fair,58.0,0.0,10.0,32.0,0.433
A-3803877,Grants Pass,OR,2023-02-09 23:41:52,2,42.580869,-123.37874,Cloudy,38.0,0.0,10.0,79.0,1.033
A-3817536,Bethesda,MD,2023-01-18 14:23:00,2,39.015613,-77.118992,Partly Cloudy,56.0,0.0,10.0,51.0,3.916
A-5167228,Winterhaven,CA,2023-01-23 19:25:00,2,32.736137,-114.62701,Fair,56.0,0.0,7.0,23.0,0.074
A-4175725,Wake Forest,NC,2023-01-23 07:11:45,2,35.94575,-78.539164,Cloudy,43.0,0.0,10.0,93.0,0.015
A-4014504,Minneapolis,MN,2023-01-03 15:51:12,2,44.903527,-93.274709,Wintry Mix,28.0,0.01,6.0,88.0,24.592
A-4451222,Gallatin Gateway,MT,2023-01-28 12:29:34,2,45.088986,-111.21286,Haze,10.0,0.0,2.0,73.0,0.399
A-4590426,Pflugerville,TX,2023-01-29 23:55:00,2,30.46462600000001,-97.634888,Cloudy,37.0,0.0,10.0,93.0,0.063
A-3952020,Quincy,CA,2023-01-20 15:26:00,2,39.927258,-120.839607,Fair,55.0,0.0,10.0,37.0,0.004
A-4702069,Allison Park,PA,2023-01-19 14:20:00,4,40.567658,-79.954544,Partly Cloudy,57.0,0.0,10.0,77.0,0.435
A-4887973,San Bernardino,CA,2023-01-21 10:09:00,2,34.164698,-117.304835,Fair,55.0,0.0,10.0,26.0,0.223
A-4171882,Warsaw,VA,2023-02-02 06:29:30,4,37.951414,-76.74915,Cloudy,31.0,0.0,10.0,100.0,0.042
A-4515185,Sausalito,CA,2023-01-12 21:06:00,2,37.83943,-122.486964,Mostly Cloudy / Windy,64.0,0.0,10.0,45.0,2.129
A-5165116,Houston,TX,2023-01-29 02:23:00,2,29.728579,-95.460921,Cloudy,67.0,0.0,8.0,93.0,0.03
A-4951419,Rochester,NY,2023-01-27 19:51:00,2,43.088138,-77.63626500000002,Mostly Cloudy,29.0,0.0,10.0,61.0,0.022
A-3702480,Downingtown,PA,2023-02-28 09:36:30,2,40.017409,-75.707403,Fog,36.0,0.0,1.0,100.0,1.031
A-4989690,Fontana,CA,2023-01-14 05:36:00,2,34.066069,-117.48443799999998,Mostly Cloudy,49.0,0.0,10.0,74.0,1.829
A-4966416,Pottstown,PA,2023-01-19 19:55:01,2,40.248885,-75.661311,,,,,,0.0069999999999999
A-3770000,Salome,AZ,2023-01-27 06:52:00,2,33.65614,-113.961896,Fair,37.0,0.0,10.0,48.0,0.148
A-4437395,San Diego,CA,2023-02-13 14:25:00,2,32.710024,-117.147523,Mostly Cloudy,59.0,0.0,10.0,69.0,0.052
A-5243781,Gary,IN,2023-01-25 05:11:59,2,41.56733,-87.336587,Light Snow,32.0,0.0,1.0,100.0,1.086
A-4762554,Grand Rapids,MI,2023-01-22 12:01:00,2,42.960267,-85.672946,Light Snow,31.0,0.01,1.0,89.0,0.615
A-3818417,Lucerne,CA,2023-01-02 16:49:30,2,39.039443,-122.764021,Light Rain,41.0,0.07,3.0,93.0,0.405
A-4136122,Hayward,CA,2023-01-24 09:15:00,2,37.656336,-122.101569,Fair,48.0,0.0,10.0,66.0,0.9
A-3673948,Oceanside,CA,2023-03-21 07:18:00,2,33.201875,-117.376343,Rain,54.0,0.21,4.0,93.0,0.101
A-3801572,Tyler,TX,2023-01-22 02:05:38,2,32.350741,-95.296527,Cloudy,48.0,0.0,10.0,89.0,0.077
A-3955060,Wolf Creek,MT,2023-01-27 16:28:01,2,46.902484,-112.123286,Cloudy,34.0,0.0,10.0,82.0,0.863
A-4851430,West Point,VA,2023-01-17 14:33:42,2,37.537516,-76.79735500000002,Mostly Cloudy,46.0,0.0,10.0,91.0,0.06
A-4836520,Phoenix,AZ,2023-01-01 11:08:00,2,33.42668653,-112.03148246,Light Rain,56.0,0.03,10.0,84.0,0.356
A-3703488,Topanga,CA,2023-03-24 22:20:00,2,34.08260300000001,-118.598826,Fair,55.0,0.0,10.0,30.0,0.105
A-4393461,Akron,OH,2023-01-05 14:26:30,2,41.075323,-81.504148,Cloudy,47.0,0.0,10.0,48.0,0.8109999999999999
A-3881046,Washington,DC,2023-01-18 15:05:00,2,38.8810122,-77.00715423,Fair,58.0,0.0,10.0,49.0,0.8540000000000001
A-5221171,Grayslake,IL,2023-02-13 17:01:59,2,42.336605,-88.031409,Fair,48.0,0.0,10.0,36.0,0.022
A-4731198,Wayzata,MN,2023-01-03 16:30:00,2,44.970958,-93.483451,Wintry Mix,28.0,0.0,4.0,88.0,0.7190000000000001
A-4314808,New Paris,OH,2023-01-30 06:13:30,2,39.830183,-84.81299399999997,Wintry Mix,30.0,0.0,2.0,100.0,1.7519999999999998
A-4850140,Orlando,FL,2023-01-21 10:10:00,2,28.525459,-81.347555,Cloudy,63.0,0.0,10.0,63.0,0.018
A-3690268,Buffalo,NY,2023-03-24 16:35:35,2,42.903483,-78.901074,Mostly Cloudy,43.0,0.0,10.0,51.0,0.066
A-3656769,Lake Havasu City,AZ,2023-03-31 15:08:00,2,34.54702,-113.449898,Fair,69.0,0.0,10.0,20.0,0.8590000000000001
A-5039466,Kansas City,KS,2023-02-06 17:04:59,2,39.106103,-94.738779,Mostly Cloudy / Windy,66.0,0.0,10.0,54.0,0.1689999999999999
A-5011308,Citrus Heights,CA,2023-02-01 06:49:00,2,38.716574,-121.271728,Fair,32.0,0.0,10.0,87.0,0.061
A-5410686,Durham,NC,2023-01-27 17:49:00,2,36.038537,-79.008779,,,,,,1.033
A-3697863,Boulder,MT,2023-03-30 10:14:00,2,46.328927,-112.060546,Light Snow,31.0,0.01,0.75,89.0,1.625
